-9.535801410675048828e-01 -2.936211824417114258e+00 -2.232502251863479614e-01
-9.802297353744506836e-01 -3.013525724411010742e+00 -2.672958970069885254e-01
-1.004376173019409180e+00 -3.084499835968017578e+00 -3.134547173976898193e-01
-1.030411362648010254e+00 -3.151083946228027344e+00 -3.487350046634674072e-01
-1.060049295425415039e+00 -3.214802026748657227e+00 -3.681242763996124268e-01
-1.087054610252380371e+00 -3.271053314208984375e+00 -3.885883688926696777e-01
-1.111467599868774414e+00 -3.320225238800048828e+00 -4.099513590335845947e-01
-1.130297183990478516e+00 -3.361325740814208984e+00 -4.289433956146240234e-01
-1.144351005554199219e+00 -3.395262241363525391e+00 -4.460734128952026367e-01
-1.156045675277709961e+00 -3.423773765563964844e+00 -4.634340107440948486e-01
-1.165629386901855469e+00 -3.447587490081787109e+00 -4.809260666370391846e-01
-1.171891212463378906e+00 -3.475996494293212891e+00 -4.979592263698577881e-01
-1.176352262496948242e+00 -3.502637863159179688e+00 -5.148895978927612305e-01
-1.179332256317138672e+00 -3.528090953826904297e+00 -5.316830873489379883e-01
-1.181119680404663086e+00 -3.553068161010742188e+00 -5.483201742172241211e-01
-1.181994557380676270e+00 -3.578212738037109375e+00 -5.648077130317687988e-01
-1.182221651077270508e+00 -3.604086875915527344e+00 -5.811792016029357910e-01
-1.182043313980102539e+00 -3.631149768829345703e+00 -5.974956154823303223e-01
-1.181671380996704102e+00 -3.659738063812255859e+00 -6.138422489166259766e-01
-1.180654287338256836e+00 -3.684549331665039062e+00 -6.298310756683349609e-01
-1.176484584808349609e+00 -3.682509899139404297e+00 -6.434957981109619141e-01
-1.172376275062561035e+00 -3.680799007415771484e+00 -6.574599742889404297e-01
-1.168440222740173340e+00 -3.679709911346435547e+00 -6.719376444816589355e-01
-1.164744853973388672e+00 -3.679418087005615234e+00 -6.871556639671325684e-01
-1.161314010620117188e+00 -3.679974555969238281e+00 -7.033495306968688965e-01
-1.158127784729003906e+00 -3.681311130523681641e+00 -7.207542657852172852e-01
-1.155122041702270508e+00 -3.683231830596923828e+00 -7.396001219749450684e-01
-1.152191638946533203e+00 -3.685429096221923828e+00 -7.601044774055480957e-01
-1.152790665626525879e+00 -3.688738346099853516e+00 -7.632589936256408691e-01
-1.154000639915466309e+00 -3.691684246063232422e+00 -7.638556361198425293e-01
-1.155128240585327148e+00 -3.693490028381347656e+00 -7.646133303642272949e-01
-1.155968308448791504e+00 -3.693484306335449219e+00 -7.654677629470825195e-01
-1.164042472839355469e+00 -3.689098834991455078e+00 -7.746106982231140137e-01
-1.173201560974121094e+00 -3.678199768066406250e+00 -7.862539291381835938e-01
-1.176384449005126953e+00 -3.597679138183593750e+00 -8.067744970321655273e-01
-1.192774772644042969e+00 -3.484468460083007812e+00 -8.477288484573364258e-01
-1.213444113731384277e+00 -3.391047000885009766e+00 -8.887809514999389648e-01
-1.233894228935241699e+00 -3.287685871124267578e+00 -9.317443370819091797e-01
-1.253773212432861328e+00 -3.173658132553100586e+00 -9.764176607131958008e-01
-1.272710323333740234e+00 -3.048414230346679688e+00 -1.022542476654052734e+00
-1.290323972702026367e+00 -2.911607265472412109e+00 -1.069805264472961426e+00
-1.309011578559875488e+00 -2.747730493545532227e+00 -1.123970866203308105e+00
-1.313988804817199707e+00 -2.535183429718017578e+00 -1.174659490585327148e+00
-1.302837014198303223e+00 -2.325960397720336914e+00 -1.208251357078552246e+00
-1.288815140724182129e+00 -2.126455307006835938e+00 -1.236841440200805664e+00
-1.276020646095275879e+00 -1.876882076263427734e+00 -1.277427673339843750e+00
-1.241322636604309082e+00 -1.598619222640991211e+00 -1.332843184471130371e+00
-1.129244565963745117e+00 -1.177653670310974121e+00 -1.420612573623657227e+00
-1.004868984222412109e+00 -7.274013757705688477e-01 -1.507661938667297363e+00
-8.806900978088378906e-01 -3.738580942153930664e-01 -1.557038903236389160e+00
-7.390451431274414062e-01 -8.801519870758056641e-02 -1.562794089317321777e+00
-5.521765947341918945e-01 2.002708315849304199e-01 -1.537263751029968262e+00
-4.363682866096496582e-01 4.587687849998474121e-01 -1.425859332084655762e+00
-2.930670380592346191e-01 6.911787390708923340e-01 -1.300399780273437500e+00
-1.121248006820678711e-01 9.305562973022460938e-01 -1.204842925071716309e+00
3.695398569107055664e-02 1.169465303421020508e+00 -1.101803898811340332e+00
1.720745563507080078e-01 1.452730417251586914e+00 -9.790639877319335938e-01
3.007122874259948730e-01 1.657720804214477539e+00 -8.428285121917724609e-01
4.064344167709350586e-01 1.817513585090637207e+00 -7.288648486137390137e-01
4.809935688972473145e-01 1.927813529968261719e+00 -6.630529165267944336e-01
5.227537751197814941e-01 2.045812845230102539e+00 -4.730284810066223145e-01
6.178126931190490723e-01 2.157738447189331055e+00 -3.757963776588439941e-01
6.962728500366210938e-01 2.229999065399169922e+00 -3.312780857086181641e-01
7.650667428970336914e-01 2.299855947494506836e+00 -3.084267973899841309e-01
8.228804469108581543e-01 2.379228353500366211e+00 -2.668702900409698486e-01
8.749934434890747070e-01 2.425614833831787109e+00 -2.410186529159545898e-01
9.200589656829833984e-01 2.457548379898071289e+00 -2.192848920822143555e-01
9.576869010925292969e-01 2.474875926971435547e+00 -2.016564607620239258e-01
1.025508046150207520e+00 2.509263515472412109e+00 -1.811476349830627441e-01
1.111186027526855469e+00 2.511038303375244141e+00 -1.422334909439086914e-01
1.205775618553161621e+00 2.511293411254882812e+00 -9.977990388870239258e-02
1.263892173767089844e+00 2.471154212951660156e+00 -9.021949768066406250e-02
1.307256340980529785e+00 2.405903100967407227e+00 -9.477174282073974609e-02
1.344253063201904297e+00 2.328786611557006836e+00 -9.885925054550170898e-02
1.374047279357910156e+00 2.240789890289306641e+00 -1.019232869148254395e-01
1.398652911186218262e+00 2.142581224441528320e+00 -1.057496666908264160e-01
1.420101881027221680e+00 2.023874521255493164e+00 -1.197228431701660156e-01
1.418719887733459473e+00 1.919553279876708984e+00 -1.526935696601867676e-01
1.360862016677856445e+00 1.715445756912231445e+00 -1.027929782867431641e-01
1.332368493080139160e+00 1.432181358337402344e+00 -7.225152850151062012e-02
1.317338943481445312e+00 1.110447525978088379e+00 -8.314657211303710938e-02
1.294245481491088867e+00 7.205417156219482422e-01 -9.508830308914184570e-02
1.252945661544799805e+00 4.265646934509277344e-01 -2.389430403709411621e-01
1.146497607231140137e+00 2.475886344909667969e-01 -2.754479050636291504e-01
1.075515627861022949e+00 1.491097211837768555e-01 -3.416026234626770020e-01
1.030181169509887695e+00 8.842015266418457031e-02 -3.966420590877532959e-01
9.799342751502990723e-01 7.140445709228515625e-02 -3.919830620288848877e-01
9.259912967681884766e-01 5.359244346618652344e-02 -3.840088248252868652e-01
8.631073236465454102e-01 1.928567886352539062e-03 -3.772580623626708984e-01
8.018047809600830078e-01 -5.652719736099243164e-02 -3.797210454940795898e-01
7.418839931488037109e-01 -1.121548414230346680e-01 -3.812110126018524170e-01
6.955482959747314453e-01 -1.757225394248962402e-01 -3.756778836250305176e-01
6.602349877357482910e-01 -2.460787892341613770e-01 -3.610341846942901611e-01
6.187297105789184570e-01 -3.233253955841064453e-01 -3.284789919853210449e-01
5.830954313278198242e-01 -4.047406911849975586e-01 -2.919175326824188232e-01
5.496622920036315918e-01 -4.819364547729492188e-01 -2.559021711349487305e-01
5.278410911560058594e-01 -5.482783317565917969e-01 -2.189328372478485107e-01
5.246194601058959961e-01 -6.295585632324218750e-01 -1.660166978836059570e-01
5.232827067375183105e-01 -7.176096439361572266e-01 -1.113201975822448730e-01
5.351892113685607910e-01 -8.256373405456542969e-01 -2.600747346878051758e-02
5.539479255676269531e-01 -9.240075349807739258e-01 6.008785963058471680e-02
5.669807195663452148e-01 -1.052442550659179688e+00 1.627955436706542969e-01
5.588728189468383789e-01 -1.207419872283935547e+00 2.538504302501678467e-01
3.987063467502593994e-01 -1.437539100646972656e+00 4.544077515602111816e-01
2.141950726509094238e-01 -1.645374298095703125e+00 6.157926321029663086e-01
4.303714632987976074e-02 -1.843114137649536133e+00 7.387266159057617188e-01
-1.266347467899322510e-01 -2.035553693771362305e+00 8.037373423576354980e-01
-2.612749934196472168e-01 -2.184601306915283203e+00 8.515884876251220703e-01
-3.826549649238586426e-01 -2.319555997848510742e+00 8.910478353500366211e-01
-4.984732866287231445e-01 -2.450605392456054688e+00 9.250329732894897461e-01
-6.092088818550109863e-01 -2.578119516372680664e+00 9.534633159637451172e-01
