8.979271054267883301e-01 -4.151225090026855469e-01 -1.462882459163665771e-01
8.939265012741088867e-01 -4.139541983604431152e-01 -1.718642413616180420e-01
8.884802460670471191e-01 -4.116908907890319824e-01 -2.027643918991088867e-01
8.836721777915954590e-01 -4.110566973686218262e-01 -2.239548116922378540e-01
8.786158561706542969e-01 -4.133256077766418457e-01 -2.391570061445236206e-01
8.741579651832580566e-01 -4.153932929039001465e-01 -2.515875101089477539e-01
8.703331947326660156e-01 -4.169821143150329590e-01 -2.620040178298950195e-01
8.671086430549621582e-01 -4.181675314903259277e-01 -2.706631422042846680e-01
8.644423484802246094e-01 -4.190151691436767578e-01 -2.777872383594512939e-01
8.622900843620300293e-01 -4.195775091648101807e-01 -2.835673689842224121e-01
8.606082797050476074e-01 -4.198966622352600098e-01 -2.881670296192169189e-01
8.593544363975524902e-01 -4.200069010257720947e-01 -2.917262911796569824e-01
8.584885597229003906e-01 -4.199365079402923584e-01 -2.943650484085083008e-01
8.579728603363037109e-01 -4.197089672088623047e-01 -2.961874008178710938e-01
8.577724695205688477e-01 -4.193442761898040771e-01 -2.972824573516845703e-01
8.578545451164245605e-01 -4.188592135906219482e-01 -2.977289557456970215e-01
8.581879734992980957e-01 -4.182697534561157227e-01 -2.975966632366180420e-01
8.587434291839599609e-01 -4.175900816917419434e-01 -2.969483137130737305e-01
8.594923615455627441e-01 -4.168340563774108887e-01 -2.958415448665618896e-01
8.604080080986022949e-01 -4.160145223140716553e-01 -2.943297326564788818e-01
8.614634275436401367e-01 -4.151447713375091553e-01 -2.924647033214569092e-01
8.626327514648437500e-01 -4.142377972602844238e-01 -2.902959883213043213e-01
8.638908267021179199e-01 -4.133062362670898438e-01 -2.878724932670593262e-01
8.652126193046569824e-01 -4.123626649379730225e-01 -2.852439582347869873e-01
8.665742874145507812e-01 -4.114186763763427734e-01 -2.824599146842956543e-01
8.679525852203369141e-01 -4.104853868484497070e-01 -2.795711457729339600e-01
8.693258166313171387e-01 -4.095716476440429688e-01 -2.766290009021759033e-01
8.706733584403991699e-01 -4.086855351924896240e-01 -2.736859619617462158e-01
8.719762563705444336e-01 -4.078329801559448242e-01 -2.707945406436920166e-01
8.732175827026367188e-01 -4.070174992084503174e-01 -2.680071890354156494e-01
8.743825554847717285e-01 -4.062409102916717529e-01 -2.653743326663970947e-01
8.754587769508361816e-01 -4.055019915103912354e-01 -2.629449963569641113e-01
8.764362931251525879e-01 -4.047982394695281982e-01 -2.607639729976654053e-01
8.773078322410583496e-01 -4.041255414485931396e-01 -2.588697075843811035e-01
8.780677318572998047e-01 -4.034796357154846191e-01 -2.572958767414093018e-01
8.787135481834411621e-01 -4.028545618057250977e-01 -2.560676634311676025e-01
8.792443871498107910e-01 -4.022459685802459717e-01 -2.552007734775543213e-01
8.796610236167907715e-01 -4.016509056091308594e-01 -2.547018527984619141e-01
8.799661397933959961e-01 -4.010676145553588867e-01 -2.545668780803680420e-01
8.801638484001159668e-01 -4.004969894886016846e-01 -2.547818422317504883e-01
8.802587985992431641e-01 -3.999432325363159180e-01 -2.553230524063110352e-01
8.802568912506103516e-01 -3.994129598140716553e-01 -2.561585903167724609e-01
8.801645040512084961e-01 -3.989155590534210205e-01 -2.572482228279113770e-01
8.799891471862792969e-01 -3.984630405902862549e-01 -2.585467100143432617e-01
8.797377347946166992e-01 -3.980692327022552490e-01 -2.600044608116149902e-01
8.794182538986206055e-01 -3.977499902248382568e-01 -2.615694105625152588e-01
8.790382742881774902e-01 -3.975213468074798584e-01 -2.631891369819641113e-01
8.786056637763977051e-01 -3.973997533321380615e-01 -2.648122608661651611e-01
8.781282901763916016e-01 -3.974006474018096924e-01 -2.663896977901458740e-01
8.776134848594665527e-01 -3.975392580032348633e-01 -2.678753435611724854e-01
8.770687580108642578e-01 -3.978273570537567139e-01 -2.692281901836395264e-01
8.765016794204711914e-01 -3.982743620872497559e-01 -2.704114019870758057e-01
8.759186863899230957e-01 -3.988877534866333008e-01 -2.713947296142578125e-01
8.753270506858825684e-01 -3.996694684028625488e-01 -2.721523344516754150e-01
8.747332692146301270e-01 -4.006188809871673584e-01 -2.726648747920989990e-01
8.741444349288940430e-01 -4.017295539379119873e-01 -2.729188799858093262e-01
8.735673427581787109e-01 -4.029923677444458008e-01 -2.729052603244781494e-01
8.730087280273437500e-01 -4.043925702571868896e-01 -2.726213037967681885e-01
8.724755644798278809e-01 -4.059128165245056152e-01 -2.720685005187988281e-01
8.719746470451354980e-01 -4.075316190719604492e-01 -2.712530195713043213e-01
8.715127110481262207e-01 -4.092259109020233154e-01 -2.701847553253173828e-01
8.710957765579223633e-01 -4.109704494476318359e-01 -2.688781619071960449e-01
8.707294464111328125e-01 -4.127399921417236328e-01 -2.673498392105102539e-01
8.704177737236022949e-01 -4.145102500915527344e-01 -2.656201422214508057e-01
8.701636791229248047e-01 -4.162588417530059814e-01 -2.637115716934204102e-01
8.699676394462585449e-01 -4.179666936397552490e-01 -2.616487145423889160e-01
8.698286414146423340e-01 -4.196185469627380371e-01 -2.594577670097351074e-01
8.697419166564941406e-01 -4.212054014205932617e-01 -2.571671903133392334e-01
8.697006702423095703e-01 -4.227227866649627686e-01 -2.548061013221740723e-01
8.696948289871215820e-01 -4.241730570793151855e-01 -2.524049878120422363e-01
8.697107434272766113e-01 -4.255652427673339844e-01 -2.499949932098388672e-01
8.697324991226196289e-01 -4.269140064716339111e-01 -2.476080954074859619e-01
8.697415590286254883e-01 -4.282394051551818848e-01 -2.452766001224517822e-01
8.697169423103332520e-01 -4.295666515827178955e-01 -2.430330216884613037e-01
8.696357607841491699e-01 -4.309248030185699463e-01 -2.409096807241439819e-01
8.694744110107421875e-01 -4.323453307151794434e-01 -2.389385849237442017e-01
8.692086935043334961e-01 -4.338615536689758301e-01 -2.371506243944168091e-01
8.688141107559204102e-01 -4.355064034461975098e-01 -2.355762571096420288e-01
8.682667613029479980e-01 -4.373125135898590088e-01 -2.342445552349090576e-01
8.675440549850463867e-01 -4.393096864223480225e-01 -2.331828474998474121e-01
8.666244745254516602e-01 -4.415246844291687012e-01 -2.324175834655761719e-01
8.654887080192565918e-01 -4.439797103404998779e-01 -2.319728285074234009e-01
8.641192317008972168e-01 -4.466919302940368652e-01 -2.318712472915649414e-01
8.625011444091796875e-01 -4.496727883815765381e-01 -2.321338653564453125e-01
8.606220483779907227e-01 -4.529278576374053955e-01 -2.327789217233657837e-01
8.584719896316528320e-01 -4.564568102359771729e-01 -2.338227927684783936e-01
8.560437560081481934e-01 -4.602530896663665771e-01 -2.352788299322128296e-01
8.533331155776977539e-01 -4.643051326274871826e-01 -2.371567487716674805e-01
8.503382205963134766e-01 -4.685960710048675537e-01 -2.394631206989288330e-01
8.470604419708251953e-01 -4.731047749519348145e-01 -2.421989887952804565e-01
8.435038924217224121e-01 -4.778070449829101562e-01 -2.453605234622955322e-01
8.396750092506408691e-01 -4.826757907867431641e-01 -2.489376068115234375e-01
8.355835676193237305e-01 -4.876833260059356689e-01 -2.529132068157196045e-01
8.312423229217529297e-01 -4.927998185157775879e-01 -2.572633922100067139e-01
8.266668319702148438e-01 -4.979971349239349365e-01 -2.619558572769165039e-01
8.218759894371032715e-01 -5.032464861869812012e-01 -2.669511437416076660e-01
8.168918490409851074e-01 -5.085212588310241699e-01 -2.722018957138061523e-01
8.117399811744689941e-01 -5.137960314750671387e-01 -2.776542603969573975e-01
8.064491152763366699e-01 -5.190477967262268066e-01 -2.832477986812591553e-01
8.010514378547668457e-01 -5.242549777030944824e-01 -2.889175713062286377e-01
7.955816984176635742e-01 -5.293992757797241211e-01 -2.945947945117950439e-01
