-6.275934219360351562e+00 -6.050562381744384766e+00 5.949219226837158203e+00
-6.273354530334472656e+00 -6.027144908905029297e+00 5.913185596466064453e+00
-2.081831216812133789e+00 5.890213489532470703e+00 -6.817451953887939453e+00
-2.090543270111083984e+00 5.919866561889648438e+00 -7.058453083038330078e+00
-2.070774078369140625e+00 5.936198711395263672e+00 -7.335461139678955078e+00
-2.027240753173828125e+00 5.926286220550537109e+00 -7.644160270690917969e+00
-1.985692381858825684e+00 5.878320693969726562e+00 -7.930101394653320312e+00
-1.956037282943725586e+00 5.810301780700683594e+00 -8.130606651306152344e+00
-1.943493366241455078e+00 5.717802047729492188e+00 -8.267647743225097656e+00
-1.942874670028686523e+00 5.620041370391845703e+00 -8.356783866882324219e+00
-1.952950000762939453e+00 5.524783134460449219e+00 -8.415995597839355469e+00
-1.973479866981506348e+00 5.431698799133300781e+00 -8.456664085388183594e+00
-2.003390789031982422e+00 5.336370944976806641e+00 -8.486545562744140625e+00
-2.042983770370483398e+00 5.237090110778808594e+00 -8.514307022094726562e+00
-2.091458797454833984e+00 5.130764961242675781e+00 -8.538900375366210938e+00
-2.151241064071655273e+00 5.010021209716796875e+00 -8.569270133972167969e+00
-2.219329595565795898e+00 4.874710559844970703e+00 -8.607259750366210938e+00
-2.296376466751098633e+00 4.719104766845703125e+00 -8.654625892639160156e+00
-2.376633882522583008e+00 4.551945686340332031e+00 -8.709878921508789062e+00
-2.454761505126953125e+00 4.375948429107666016e+00 -8.768591880798339844e+00
-2.525779962539672852e+00 4.204294204711914062e+00 -8.834023475646972656e+00
-2.588395118713378906e+00 4.034443378448486328e+00 -8.901610374450683594e+00
-2.644014120101928711e+00 3.881106138229370117e+00 -8.959146499633789062e+00
-2.686252832412719727e+00 3.738279104232788086e+00 -9.018646240234375000e+00
-2.721003055572509766e+00 3.613508701324462891e+00 -9.069052696228027344e+00
-2.749384641647338867e+00 3.503979444503784180e+00 -9.112774848937988281e+00
-2.762546777725219727e+00 3.400403976440429688e+00 -9.158669471740722656e+00
-2.780710458755493164e+00 3.308965682983398438e+00 -9.196661949157714844e+00
-2.796239376068115234e+00 3.227973461151123047e+00 -9.233884811401367188e+00
-2.809714794158935547e+00 3.152270555496215820e+00 -9.262281417846679688e+00
-2.823434829711914062e+00 3.085776805877685547e+00 -9.296871185302734375e+00
-2.833564758300781250e+00 3.022414684295654297e+00 -9.327222824096679688e+00
-2.846537113189697266e+00 2.961696147918701172e+00 -9.362613677978515625e+00
-2.857136726379394531e+00 2.902262926101684570e+00 -9.394915580749511719e+00
-2.866123199462890625e+00 2.836992979049682617e+00 -9.422076225280761719e+00
-2.863643646240234375e+00 2.784120321273803711e+00 -9.450778007507324219e+00
-2.854716777801513672e+00 2.731619834899902344e+00 -9.476271629333496094e+00
-2.837700128555297852e+00 2.681298732757568359e+00 -9.499332427978515625e+00
-2.802068233489990234e+00 2.633881330490112305e+00 -9.518004417419433594e+00
-2.768200397491455078e+00 2.589783668518066406e+00 -9.536243438720703125e+00
-2.718814134597778320e+00 2.545697927474975586e+00 -9.548370361328125000e+00
-2.654962778091430664e+00 2.503245353698730469e+00 -9.554459571838378906e+00
-2.580195903778076172e+00 2.460522174835205078e+00 -9.558894157409667969e+00
-2.479343891143798828e+00 2.429961442947387695e+00 -9.550313949584960938e+00
-2.370892286300659180e+00 2.400689601898193359e+00 -9.539538383483886719e+00
-2.245638132095336914e+00 2.371114253997802734e+00 -9.524640083312988281e+00
-2.102747440338134766e+00 2.329862117767333984e+00 -9.512128829956054688e+00
-1.939146995544433594e+00 2.293623447418212891e+00 -9.495438575744628906e+00
-1.744460225105285645e+00 2.254347801208496094e+00 -9.471492767333984375e+00
-1.523834705352783203e+00 2.211849689483642578e+00 -9.444865226745605469e+00
-1.271988749504089355e+00 2.166919231414794922e+00 -9.414788246154785156e+00
-1.001695513725280762e+00 2.136039257049560547e+00 -9.375427246093750000e+00
-7.218871116638183594e-01 2.113686084747314453e+00 -9.333720207214355469e+00
-4.269429743289947510e-01 2.103020191192626953e+00 -9.288502693176269531e+00
-1.303759813308715820e-01 2.104218959808349609e+00 -9.243879318237304688e+00
1.655198782682418823e-01 2.115740537643432617e+00 -9.203948974609375000e+00
4.485496580600738525e-01 2.140766382217407227e+00 -9.171690940856933594e+00
7.265423536300659180e-01 2.173024415969848633e+00 -9.149860382080078125e+00
9.943003654479980469e-01 2.211557865142822266e+00 -9.140263557434082031e+00
1.261508703231811523e+00 2.249788522720336914e+00 -9.143536567687988281e+00
1.521520495414733887e+00 2.282401561737060547e+00 -9.158791542053222656e+00
1.780824065208435059e+00 2.306761980056762695e+00 -9.185833930969238281e+00
2.034228324890136719e+00 2.321694612503051758e+00 -9.223194122314453125e+00
2.277422428131103516e+00 2.326347351074218750e+00 -9.267645835876464844e+00
2.518678665161132812e+00 2.320958375930786133e+00 -9.319953918457031250e+00
2.749182224273681641e+00 2.306544303894042969e+00 -9.373909950256347656e+00
2.956323862075805664e+00 2.289602279663085938e+00 -9.426921844482421875e+00
3.143834352493286133e+00 2.265740871429443359e+00 -9.476834297180175781e+00
3.314446210861206055e+00 2.242947578430175781e+00 -9.520913124084472656e+00
3.457558870315551758e+00 2.218635559082031250e+00 -9.558046340942382812e+00
3.584135532379150391e+00 2.209607362747192383e+00 -9.594891548156738281e+00
3.695269346237182617e+00 2.200675010681152344e+00 -9.629348754882812500e+00
3.796254158020019531e+00 2.200965166091918945e+00 -9.665695190429687500e+00
3.885289430618286133e+00 2.211522102355957031e+00 -9.704417228698730469e+00
3.970566511154174805e+00 2.235027790069580078e+00 -9.748821258544921875e+00
4.048746585845947266e+00 2.272565603256225586e+00 -9.802041053771972656e+00
4.125957012176513672e+00 2.326606750488281250e+00 -9.863348960876464844e+00
4.205291748046875000e+00 2.395374536514282227e+00 -9.933272361755371094e+00
4.282217025756835938e+00 2.480199337005615234e+00 -1.001086235046386719e+01
4.365959167480468750e+00 2.583187103271484375e+00 -1.010058116912841797e+01
4.451422214508056641e+00 2.701205015182495117e+00 -1.019842720031738281e+01
4.535398006439208984e+00 2.831002473831176758e+00 -1.030091190338134766e+01
4.617285728454589844e+00 2.975339174270629883e+00 -1.040838050842285156e+01
4.696904182434082031e+00 3.136905193328857422e+00 -1.052502250671386719e+01
4.153568267822265625e+00 7.843255043029785156e+00 -1.064607620239257812e+01
4.127094268798828125e+00 8.077311515808105469e+00 -1.052195644378662109e+01
4.079703330993652344e+00 8.278309822082519531e+00 -1.039720344543457031e+01
4.002994060516357422e+00 8.473667144775390625e+00 -1.026062583923339844e+01
3.890345096588134766e+00 8.665758132934570312e+00 -1.011626625061035156e+01
3.743422508239746094e+00 8.850989341735839844e+00 -9.963766098022460938e+00
3.558703899383544922e+00 9.016284942626953125e+00 -9.817906379699707031e+00
3.347856760025024414e+00 9.149950981140136719e+00 -9.684219360351562500e+00
3.114765882492065430e+00 9.248893737792968750e+00 -9.568369865417480469e+00
2.868162155151367188e+00 9.311842918395996094e+00 -9.471074104309082031e+00
2.607327461242675781e+00 9.338127136230468750e+00 -9.394861221313476562e+00
2.339478969573974609e+00 9.331014633178710938e+00 -9.338409423828125000e+00
2.066764831542968750e+00 9.295903205871582031e+00 -9.300253868103027344e+00
1.791362524032592773e+00 9.235151290893554688e+00 -9.276683807373046875e+00
1.516352891921997070e+00 9.152934074401855469e+00 -9.263942718505859375e+00
1.250310897827148438e+00 9.065430641174316406e+00 -9.259794235229492188e+00
9.997270703315734863e-01 8.973619461059570312e+00 -9.260551452636718750e+00
7.719236612319946289e-01 8.887452125549316406e+00 -9.263901710510253906e+00
5.764176845550537109e-01 8.815633773803710938e+00 -9.269305229187011719e+00
3.962281048297882080e-01 8.746320724487304688e+00 -9.272870063781738281e+00
2.413881123065948486e-01 8.688173294067382812e+00 -9.275141716003417969e+00
9.713684022426605225e-02 8.643024444580078125e+00 -9.278024673461914062e+00
-3.204984217882156372e-02 8.617358207702636719e+00 -9.283368110656738281e+00
-1.474723368883132935e-01 8.612848281860351562e+00 -9.291493415832519531e+00
-2.640654742717742920e-01 8.626385688781738281e+00 -9.307157516479492188e+00
-3.729352355003356934e-01 8.668610572814941406e+00 -9.328731536865234375e+00
-4.802158176898956299e-01 8.739877700805664062e+00 -9.354314804077148438e+00
-5.825935602188110352e-01 8.830294609069824219e+00 -9.386943817138671875e+00
-6.868785619735717773e-01 8.940047264099121094e+00 -9.419364929199218750e+00
-7.879477143287658691e-01 9.061195373535156250e+00 -9.447877883911132812e+00
-8.860290646553039551e-01 9.186514854431152344e+00 -9.472904205322265625e+00
-9.798336029052734375e-01 9.306463241577148438e+00 -9.490311622619628906e+00
-1.072333216667175293e+00 9.420018196105957031e+00 -9.504369735717773438e+00
-1.166547417640686035e+00 9.514250755310058594e+00 -9.516056060791015625e+00
-1.264129281044006348e+00 9.586886405944824219e+00 -9.517443656921386719e+00
